"Driver.ID","Vehicle.ID","Vehicle.Model.Year"
9343,56,2010
9422,44,2010
9478,56,2010
9818,65,2010
9820,75,2010
10417,55,2010
11415,59,2010
11875,46,2010
12441,36,2010
12471,82,2010
13080,59,2010
14189,30,2010
14282,71,2010
14773,52,2010
15390,43,2010
15567,12,2010
15617,49,2010
15768,71,2010
16783,55,2010
16952,75,2010
17180,42,2010
17404,8,2010
17550,77,2010
17714,71,2010
18002,84,2010
18382,83,2010
18428,79,2010
18727,72,2010
18812,76,2010
19450,7,2010
19615,58,2010
19899,44,2010
20266,49,2010
20936,50,2010
20988,38,2010
21181,71,2010
21340,64,2010
21639,8,2010
21645,80,2010
22086,74,2010
22573,49,2010
23096,73,2010
23099,63,2010
23210,80,2010
23365,44,2010
23629,87,2010
23731,74,2010
23763,58,2010
24596,59,2010
25249,56,2010
25474,69,2010
25788,37,2010
25979,75,2010
26274,28,2010
26384,66,2010
26527,3,2010
26642,73,2010
26786,76,2010
27202,39,2010
28079,2,2010
28145,55,2010
28358,87,2010
28520,72,2010
28835,46,2010
29978,72,2010
30360,55,2010
31035,51,2010
32577,78,2010
32759,27,2010
32844,66,2010
32894,40,2010
13512,32,2010
25119,49,2010
30451,46,2010
3831,15,2010
4669,49,2010
6376,17,2010
7079,20,2010
8586,72,2010
8690,53,2010
9367,40,2010
10420,65,2010
10638,66,2010
11469,73,2010
12661,81,2010
14575,50,2010
17800,40,2010
17870,86,2010
20183,56,2010
20277,69,2010
20408,74,2010
21344,78,2010
27401,57,2010
28371,49,2010
30965,79,2010
3108,68,2010
3549,50,2010
4307,64,2010
4626,84,2010
5307,81,2010
5463,70,2010
5679,68,2010
5792,79,2010
5904,86,2010
5926,48,2010
6095,79,2010
6188,53,2010
6568,71,2010
7403,51,2010
7807,69,2010
8046,54,2010
8077,65,2010
8190,86,2010
8196,52,2010
11820,63,2010
11835,29,2010
12277,42,2010
12598,20,2010
13321,52,2010
13459,73,2010
14387,67,2010
14474,81,2010
14584,17,2010
14631,65,2010
14696,84,2010
15644,26,2010
16028,61,2010
16779,21,2010
16858,5,2010
16977,80,2010
17145,37,2010
17690,9,2010
18118,75,2010
18743,10,2010
18822,68,2010
19574,61,2010
19717,58,2010
19740,77,2010
19842,36,2010
20333,19,2010
21153,48,2010
21807,53,2010
22511,48,2010
22762,71,2010
23242,74,2010
24587,76,2010
24807,64,2010
24846,79,2010
25004,74,2010
25252,38,2010
25270,45,2010
25335,84,2010
25465,7,2010
25908,72,2010
26632,66,2010
26990,54,2010
27462,8,2010
27471,73,2010
27779,29,2010
28290,49,2010
28519,84,2010
29115,45,2010
29298,67,2010
29538,33,2010
29685,50,2010
30112,7,2010
31755,16,2010
32337,59,2010
32692,41,2010
12678,82,2010
14834,33,2010
31537,84,2010
32534,47,2010
3063,80,2010
6268,75,2010
7532,49,2010
10994,64,2010
15334,63,2010
20116,51,2010
20327,77,2010
21004,75,2010
21214,59,2010
21816,53,2010
22278,69,2010
26955,57,2010
29550,46,2010
32342,70,2010
3313,80,2010
3358,64,2010
3741,45,2010
3797,85,2010
4125,46,2010
4345,50,2010
4784,32,2010
5146,30,2010
5272,85,2010
5324,53,2010
6820,74,2010
7121,51,2010
8147,30,2010
8444,17,2010
8943,62,2010
9454,55,2010
11330,86,2010
12647,65,2010
12846,51,2010
13253,77,2010
13544,77,2010
13679,22,2010
13889,33,2010
14549,24,2010
15003,51,2010
15141,8,2010
15349,52,2010
16279,79,2010
16312,58,2010
17094,12,2010
18777,34,2010
19003,25,2010
19088,68,2010
20510,34,2010
21231,81,2010
22184,63,2010
22586,49,2010
22694,65,2010
22890,56,2010
23397,60,2010
23606,59,2010
23617,35,2010
23733,64,2010
23741,49,2010
23841,69,2010
24578,78,2010
25572,10,2010
26146,70,2010
26212,57,2010
26377,80,2010
26407,51,2010
26815,4,2010
26850,84,2010
27204,72,2010
28265,71,2010
29060,86,2010
29527,27,2010
29781,1,2010
29919,5,2010
30611,72,2010
30733,82,2010
31248,58,2010
31515,53,2010
31852,50,2010
32618,75,2010
7529,76,2010
16967,60,2010
23534,79,2010
31835,78,2010
6146,25,2010
7054,59,2010
13164,78,2010
16525,26,2010
17027,20,2010
19411,81,2010
19581,78,2010
20304,57,2010
20524,54,2010
20790,31,2010
23020,75,2010
24598,76,2010
24738,2,2010
25250,76,2010
25625,39,2010
26361,13,2010
29379,70,2010
29760,62,2010
30816,27,2010
3685,63,2010
3882,71,2010
4698,38,2010
4725,11,2010
4726,32,2010
4818,84,2010
4962,10,2010
5455,32,2010
5465,35,2010
5600,17,2010
6110,49,2010
6230,84,2010
6690,79,2010
6917,76,2010
6983,21,2010
7189,51,2010
7527,64,2010
8153,42,2010
8161,35,2010
8255,10,2010
8910,49,2010
8988,25,2010
9288,5,2010
9683,44,2010
9784,48,2010
11838,72,2010
12811,43,2010
13511,56,2010
14005,85,2010
14283,78,2010
14705,76,2010
14821,86,2010
15076,38,2010
15236,74,2010
15506,67,2010
15601,69,2010
15858,55,2010
16698,82,2010
17323,36,2010
17762,81,2010
17882,54,2010
18055,57,2010
18342,69,2010
19034,62,2010
20015,36,2010
20083,86,2010
20850,44,2010
22307,52,2010
22677,23,2010
23457,75,2010
23587,49,2010
24373,16,2010
24406,52,2010
24784,29,2010
25143,29,2010
25377,49,2010
25970,37,2010
26097,86,2010
26349,69,2010
27146,59,2010
27357,12,2010
27461,16,2010
27948,72,2010
28008,49,2010
28479,35,2010
28754,86,2010
28829,78,2010
29292,32,2010
29608,45,2010
30533,13,2010
31806,66,2010
32471,81,2010
11787,46,2010
29956,65,2010
4822,10,2010
6277,66,2010
6394,71,2010
8252,68,2010
9849,62,2010
11969,39,2010
14299,71,2010
15060,56,2010
18696,82,2010
20567,64,2010
21559,77,2010
22166,21,2010
23769,20,2010
23816,26,2010
23960,29,2010
27719,52,2010
28198,76,2010
28518,46,2010
29908,29,2010
30612,48,2010
32221,48,2010
32993,11,2010
3144,78,2010
3833,23,2010
4220,51,2010
4843,62,2010
5142,34,2010
6737,50,2010
7974,77,2010
7978,37,2010
8508,51,2010
9976,75,2010
10265,21,2010
11744,83,2010
12541,76,2010
12608,60,2010
13316,57,2010
13453,58,2010
13533,78,2010
14286,53,2010
15505,8,2010
15787,24,2010
16118,83,2010
16407,60,2010
16909,53,2010
17316,39,2010
17572,78,2010
18102,1,2010
19186,40,2010
19232,51,2010
19702,76,2010
19703,79,2010
20286,75,2010
20549,17,2010
21055,71,2010
21709,75,2010
21872,1,2010
21886,6,2010
21892,28,2010
22000,82,2010
22465,41,2010
22613,66,2010
23007,36,2010
23546,45,2010
23593,86,2010
23875,29,2010
25102,81,2010
25135,37,2010
25271,63,2010
25528,87,2010
25814,76,2010
25891,57,2010
26315,40,2010
26376,62,2010
27562,17,2010
27928,83,2010
28244,81,2010
28310,16,2010
28374,67,2010
29217,57,2010
29777,9,2010
29838,46,2010
30052,55,2010
30167,17,2010
30309,31,2010
31665,75,2010
31692,51,2010
31849,83,2010
32142,52,2010
32351,81,2010
32949,54,2010
9594,69,2010
14160,79,2010
16914,55,2010
4404,74,2010
6274,52,2010
7571,81,2010
10180,29,2010
11437,60,2010
12515,68,2010
12617,49,2010
12932,19,2010
13457,80,2010
13517,16,2010
15932,50,2010
20448,26,2010
20926,42,2010
24092,33,2010
25810,66,2010
26735,86,2010
27102,84,2010
27560,67,2010
29297,37,2010
30253,63,2010
3364,61,2010
4010,59,2010
4683,21,2010
5593,21,2010
5649,24,2010
5970,78,2010
6408,52,2010
7109,78,2010
8271,61,2010
8303,72,2010
8358,20,2010
8915,52,2010
9336,57,2010
10182,69,2010
10296,37,2010
11514,15,2010
12043,87,2010
12061,86,2010
12768,47,2010
13016,63,2010
14236,65,2010
15202,35,2010
15423,60,2010
15875,49,2010
16060,61,2010
16745,11,2010
16943,78,2010
17636,2,2010
17994,30,2010
20198,10,2010
20430,36,2010
20507,18,2010
21820,65,2010
21923,55,2010
22098,81,2010
22388,83,2010
22646,29,2010
23373,72,2010
24100,57,2010
24234,8,2010
24854,85,2010
24966,80,2010
25034,27,2010
25867,84,2010
27127,70,2010
27393,47,2010
28293,21,2010
29196,23,2010
29317,42,2010
29618,47,2010
30161,85,2010
30337,63,2010
31058,54,2010
31206,67,2010
31207,77,2010
31771,23,2010
31795,39,2010
32202,57,2010
32203,37,2010
32555,53,2010
32787,68,2010
32846,83,2010
12260,59,2010
24747,86,2010
5199,81,2010
7360,2,2010
9157,1,2010
10872,61,2010
12489,60,2010
13169,56,2010
15921,24,2010
15968,42,2010
17480,87,2010
17763,85,2010
19342,86,2010
20670,58,2010
22444,3,2010
28180,61,2010
28297,81,2010
30223,40,2010
32486,11,2010
32690,58,2010
3413,71,2010
4103,59,2010
4375,55,2010
4555,74,2010
5121,52,2010
5167,51,2010
5432,30,2010
6313,87,2010
8447,30,2010
9077,79,2010
10193,67,2010
10471,65,2010
11461,17,2010
11656,85,2010
12957,60,2010
13043,52,2010
13657,85,2010
14970,82,2010
15027,32,2010
15065,38,2010
15096,45,2010
15126,72,2010
15885,52,2010
16401,17,2010
16605,59,2010
16916,51,2010
17412,76,2010
18245,10,2010
18397,59,2010
19919,69,2010
20219,53,2010
20943,60,2010
20952,38,2010
21184,77,2010
21311,69,2010
22855,41,2010
23229,33,2010
23345,13,2010
23605,59,2010
23657,86,2010
23839,55,2010
23969,75,2010
24127,78,2010
24961,75,2010
26145,71,2010
26221,3,2010
26543,55,2010
27391,74,2010
27646,83,2010
27738,15,2010
28554,79,2010
28793,42,2010
29259,78,2010
29356,60,2010
29821,5,2010
29989,82,2010
30007,77,2010
30423,77,2010
31275,75,2010
31439,33,2010
31950,55,2010
31997,35,2010
32075,66,2010
32103,45,2010
3944,58,2010
29884,29,2010
30570,79,2010
6830,58,2010
7044,24,2010
10314,45,2010
16172,52,2010
16438,3,2010
20380,30,2010
21063,55,2010
22583,72,2010
24122,38,2010
24449,71,2010
24879,1,2010
25134,72,2010
26764,78,2010
29412,28,2010
29738,78,2010
29793,37,2010
29928,15,2010
30812,46,2010
3028,67,2010
3374,66,2010
3386,49,2010
3394,52,2010
3809,83,2010
4785,60,2010
4798,61,2010
5878,38,2010
5884,51,2010
6200,59,2010
6787,35,2010
7701,72,2010
7715,44,2010
8458,71,2010
8966,39,2010
10024,20,2010
10176,78,2010
10234,79,2010
10948,28,2010
11210,75,2010
11544,67,2010
12082,24,2010
12122,55,2010
13011,58,2010
13057,87,2010
13549,32,2010
14827,64,2010
15715,58,2010
16723,55,2010
16730,44,2010
17305,85,2010
18034,2,2010
18323,59,2010
18579,77,2010
18927,52,2010
20102,80,2010
20217,65,2010
20578,77,2010
21423,57,2010
21438,63,2010
21790,8,2010
22158,73,2010
22561,84,2010
22982,45,2010
23313,69,2010
23428,78,2010
23436,81,2010
23640,36,2010
24050,46,2010
24053,69,2010
24392,82,2010
24694,44,2010
25030,58,2010
25231,83,2010
25634,83,2010
26031,61,2010
27315,68,2010
27653,70,2010
27687,16,2010
28248,61,2010
28583,71,2010
28640,74,2010
29194,50,2010
29616,41,2010
29899,60,2010
30686,43,2010
30886,77,2010
31333,66,2010
31644,38,2010
32084,65,2010
32680,78,2010
9000,14,2010
10899,52,2010
16276,49,2010
20848,80,2010
3034,57,2010
6989,42,2010
7284,37,2010
8539,81,2010
8897,48,2010
8948,75,2010
11826,77,2010
12267,51,2010
14871,75,2010
15322,76,2010
20828,85,2010
21192,82,2010
21498,82,2010
25848,44,2010
26232,64,2010
26750,74,2010
27648,81,2010
28833,59,2010
29797,69,2010
29870,31,2010
30907,73,2010
31242,2,2010
3387,73,2010
3517,47,2010
4903,67,2010
6769,70,2010
7059,74,2010
7871,52,2010
8472,61,2010
8700,68,2010
8702,53,2010
8917,81,2010
10914,68,2010
11548,14,2010
11661,61,2010
12681,59,2010
13463,82,2010
13678,85,2010
13913,11,2010
14883,70,2010
15763,60,2010
16207,71,2010
16283,27,2010
17158,82,2010
17634,47,2010
17666,75,2010
18282,80,2010
18366,58,2010
18556,71,2010
18638,52,2010
18708,16,2010
19444,70,2010
19938,73,2010
20542,44,2010
21399,74,2010
22280,59,2010
22282,55,2010
22329,48,2010
22906,54,2010
23029,55,2010
23871,7,2010
24712,80,2010
25031,73,2010
26998,79,2010
27262,43,2010
27264,84,2010
28022,64,2010
28528,67,2010
28538,35,2010
28862,82,2010
29406,73,2010
29467,68,2010
29668,19,2010
30447,63,2010
30463,80,2010
30701,27,2010
31074,61,2010
31111,77,2010
31129,40,2010
31671,5,2010
31675,41,2010
31706,68,2010
32448,85,2010
32781,49,2010
15009,79,2010
17803,79,2010
3299,2,2010
3621,54,2010
4889,65,2010
5406,9,2010
5663,29,2010
6654,60,2010
9339,86,2010
9679,57,2010
10026,52,2010
10100,49,2010
10448,53,2010
13138,83,2010
13519,6,2010
14816,49,2010
15842,56,2010
16158,47,2010
18054,49,2010
21267,57,2010
21792,32,2010
21942,53,2010
25721,54,2010
26178,13,2010
28157,43,2010
28813,75,2010
28865,75,2010
30083,41,2010
30895,79,2010
31314,39,2010
3238,20,2010
3717,32,2010
4631,50,2010
4864,72,2010
4909,78,2010
5388,26,2010
5449,74,2010
5594,82,2010
5705,78,2010
6679,78,2010
6883,53,2010
7148,53,2010
7563,61,2010
7613,45,2010
7847,70,2010
8163,39,2010
9372,47,2010
9901,54,2010
10146,72,2010
10566,42,2010
10904,17,2010
10943,83,2010
11390,51,2010
12444,55,2010
14630,42,2010
15681,41,2010
15877,18,2010
15904,71,2010
16040,77,2010
16561,30,2010
16874,52,2010
16985,78,2010
17298,51,2010
17951,60,2010
18071,75,2010
18142,44,2010
19335,11,2010
20858,56,2010
21693,50,2010
21730,47,2010
22628,55,2010
22933,59,2010
23148,50,2010
23725,46,2010
23826,33,2010
24532,40,2010
24948,6,2010
25208,69,2010
25761,81,2010
26443,51,2010
26456,48,2010
27255,7,2010
27747,87,2010
29612,49,2010
29725,65,2010
30856,55,2010
31231,55,2010
31265,6,2010
32374,36,2010
32821,52,2010
32937,3,2010
21600,36,2010
32581,30,2010
4765,34,2010
4774,45,2010
8274,20,2010
8406,81,2010
8505,39,2010
10023,28,2010
10832,76,2010
11136,35,2010
11973,35,2010
12558,25,2010
12927,42,2010
15376,64,2010
16070,81,2010
17851,85,2010
22185,34,2010
22421,73,2010
22698,44,2010
29345,30,2010
3273,84,2010
3912,57,2010
3969,3,2010
4199,42,2010
5033,87,2010
5521,59,2010
6178,80,2010
6500,32,2010
7461,4,2010
7549,79,2010
8292,67,2010
8528,78,2010
8818,51,2010
9216,33,2010
10302,84,2010
11422,64,2010
11484,57,2010
11585,65,2010
11998,29,2010
12157,69,2010
12606,19,2010
12665,47,2010
12947,78,2010
14237,84,2010
14297,47,2010
17403,80,2010
17459,19,2010
17554,46,2010
17665,36,2010
18084,79,2010
18156,84,2010
18851,69,2010
19906,49,2010
20095,62,2010
20786,54,2010
21207,76,2010
21279,44,2010
21745,43,2010
21877,15,2010
22499,48,2010
22814,57,2010
23063,55,2010
23323,12,2010
23652,65,2010
23870,49,2010
24009,69,2010
24143,68,2010
24172,20,2010
24193,66,2010
24580,31,2010
25283,82,2010
25684,32,2010
26016,54,2010
26130,82,2010
26203,67,2010
26864,32,2010
27308,46,2010
28278,24,2010
28367,74,2010
29164,18,2010
29862,80,2010
30053,67,2010
30598,16,2010
30823,36,2010
26438,66,2010
27425,68,2010
27777,63,2010
3486,86,2010
5733,17,2010
5995,48,2010
6469,65,2010
7460,36,2010
8073,74,2010
9876,44,2010
11212,18,2010
14325,10,2010
14574,67,2010
15659,27,2010
16808,26,2010
16830,48,2010
18905,83,2010
21843,15,2010
23093,70,2010
24268,43,2010
24900,77,2010
25911,47,2010
27203,20,2010
27214,42,2010
27518,73,2010
29432,40,2010
29852,58,2010
31700,50,2010
32455,40,2010
3068,87,2010
3357,37,2010
3404,80,2010
3543,47,2010
3605,32,2010
4213,23,2010
4645,43,2010
5977,82,2010
6312,20,2010
6316,5,2010
7752,79,2010
8499,63,2010
10481,54,2010
10949,77,2010
11541,77,2010
11686,5,2010
11754,66,2010
11919,7,2010
12415,56,2010
12554,18,2010
13121,40,2010
13391,40,2010
13938,57,2010
14527,37,2010
14645,17,2010
14882,78,2010
14893,75,2010
14952,80,2010
15182,75,2010
15683,50,2010
16850,42,2010
17156,20,2010
17435,63,2010
17564,78,2010
17716,74,2010
18588,2,2010
18658,39,2010
18854,9,2010
19228,48,2010
19470,27,2010
19651,24,2010
19727,40,2010
19990,77,2010
20331,35,2010
20389,51,2010
20782,35,2010
21269,34,2010
22030,80,2010
23111,3,2010
23493,18,2010
24033,49,2010
24090,6,2010
24358,12,2010
24644,4,2010
26278,77,2010
26423,33,2010
26497,8,2010
27446,61,2010
27593,74,2010
27716,48,2010
28654,41,2010
28672,71,2010
28977,49,2010
29343,78,2010
30793,39,2010
31002,70,2010
31176,36,2010
31490,55,2010
31594,79,2010
31652,82,2010
15382,72,2010
3982,56,2010
9251,35,2010
10848,48,2010
12719,73,2010
13013,78,2010
14924,47,2010
18828,82,2010
19706,30,2010
20293,48,2010
21008,70,2010
21613,75,2010
23421,52,2010
29349,36,2010
31307,14,2010
31527,52,2010
32764,19,2010
32942,19,2010
3150,73,2010
3837,41,2010
4012,61,2010
4453,83,2010
5200,46,2010
5487,31,2010
5716,57,2010
5760,65,2010
5786,47,2010
6304,56,2010
6760,84,2010
7005,80,2010
7009,73,2010
7096,6,2010
7449,79,2010
7508,45,2010
7713,70,2010
7717,40,2010
7831,39,2010
8123,46,2010
9146,53,2010
9274,51,2010
9886,71,2010
10236,80,2010
10760,80,2010
11086,33,2010
11119,74,2010
11924,83,2010
12227,68,2010
13063,22,2010
13426,82,2010
13636,2,2010
14581,43,2010
14612,55,2010
14927,77,2010
15550,35,2010
15811,81,2010
15952,75,2010
16820,55,2010
16836,87,2010
17017,48,2010
17537,80,2010
17777,50,2010
18393,27,2010
18617,40,2010
18703,14,2010
18912,40,2010
20060,46,2010
20538,57,2010
21902,51,2010
22270,55,2010
22443,9,2010
24147,55,2010
24493,71,2010
25001,74,2010
25415,35,2010
25729,17,2010
26558,42,2010
27116,65,2010
27489,55,2010
28258,61,2010
28576,80,2010
28959,35,2010
29373,80,2010
29726,40,2010
29992,73,2010
30422,35,2010
31839,72,2010
32593,47,2010
9463,40,2010
29471,66,2010
3214,69,2010
3701,84,2010
5229,35,2010
6238,60,2010
8941,71,2010
9376,7,2010
15826,30,2010
17293,78,2010
18426,55,2010
20489,77,2010
21632,26,2010
24097,57,2010
24354,11,2010
25028,87,2010
25110,75,2010
25681,81,2010
26200,49,2010
28253,74,2010
28565,87,2010
29241,57,2010
32574,39,2010
3495,52,2010
4112,86,2010
4414,13,2010
4787,53,2010
4849,70,2010
5652,3,2010
6601,20,2010
8311,17,2010
8987,59,2010
9025,21,2010
10069,68,2010
10392,81,2010
10520,79,2010
10687,69,2010
10701,55,2010
11084,71,2010
11100,64,2010
11941,50,2010
12411,62,2010
12440,66,2010
12790,84,2010
13689,36,2010
15028,85,2010
15385,18,2010
15862,38,2010
16116,25,2010
16996,4,2010
17002,67,2010
17127,19,2010
17366,80,2010
18040,46,2010
18929,76,2010
19234,41,2010
22142,60,2010
23004,50,2010
23040,9,2010
24273,45,2010
24375,42,2010
24737,28,2010
25426,77,2010
25931,26,2010
25942,32,2010
26634,28,2010
26771,59,2010
27824,61,2010
28013,44,2010
28580,64,2010
28724,80,2010
28961,27,2010
29372,84,2010
29447,3,2010
30318,56,2010
30424,71,2010
30690,49,2010
30840,79,2010
31746,77,2010
32377,75,2010
32536,19,2010
32829,16,2010
14570,53,2010
24264,78,2010
24853,73,2010
3657,36,2010
4418,12,2010
8492,64,2010
11802,55,2010
12116,64,2010
12687,66,2010
15874,77,2010
18205,57,2010
21012,75,2010
21831,55,2010
22594,26,2010
23676,56,2010
24139,67,2010
26909,39,2010
28575,81,2010
31061,4,2010
3301,55,2010
4985,72,2010
5248,67,2010
6065,69,2010
6284,79,2010
6838,64,2010
7050,36,2010
8137,65,2010
8651,75,2010
9821,23,2010
11298,26,2010
11495,64,2010
12266,52,2010
12734,23,2010
13194,36,2010
13859,51,2010
14329,40,2010
14339,19,2010
14501,71,2010
15247,20,2010
15500,36,2010
15501,77,2010
16418,55,2010
16538,80,2010
17049,65,2010
17111,48,2010
17768,14,2010
18189,43,2010
18745,69,2010
18775,29,2010
19214,46,2010
19790,16,2010
20470,86,2010
20492,26,2010
20824,32,2010
21910,42,2010
21989,28,2010
22052,61,2010
22084,51,2010
23086,59,2010
23139,73,2010
23164,64,2010
24000,6,2010
24306,84,2010
24957,56,2010
25927,79,2010
25967,61,2010
26380,52,2010
27176,75,2010
27525,69,2010
27890,79,2010
28296,36,2010
28337,40,2010
28504,65,2010
28659,83,2010
28853,42,2010
28909,84,2010
28930,24,2010
29250,2,2010
30361,66,2010
30691,34,2010
31154,75,2010
31635,46,2010
31837,18,2010
32373,80,2010
32770,6,2010
32790,54,2010
32840,74,2010
19476,79,2010
31383,70,2010
3949,10,2010
9957,66,2010
10246,76,2010
12701,85,2010
12969,22,2010
13485,63,2010
14032,85,2010
14193,20,2010
14393,73,2010
15232,41,2010
17894,83,2010
22925,52,2010
24991,36,2010
27109,5,2010
27418,75,2010
28394,82,2010
29397,52,2010
30058,68,2010
30513,21,2010
30625,60,2010
32985,82,2010
3642,11,2010
3789,36,2010
4297,71,2010
4625,49,2010
5960,85,2010
6991,3,2010
7526,48,2010
7729,60,2010
8160,10,2010
8441,47,2010
8536,4,2010
8679,57,2010
8711,75,2010
8860,40,2010
9210,75,2010
9425,40,2010
10658,60,2010
10852,38,2010
11270,60,2010
11403,33,2010
11480,44,2010
11721,75,2010
12003,35,2010
12096,80,2010
12144,28,2010
12582,86,2010
12705,40,2010
13103,38,2010
13224,24,2010
13942,55,2010
14022,84,2010
14206,83,2010
14509,54,2010
14662,56,2010
15440,70,2010
16475,21,2010
16690,6,2010
17394,79,2010
19332,35,2010
19680,58,2010
20206,36,2010
21227,86,2010
21410,53,2010
23053,15,2010
24083,59,2010
25237,37,2010
25963,68,2010
26589,74,2010
27306,71,2010
27961,5,2010
28119,60,2010
28900,34,2010
29853,79,2010
30062,31,2010
30589,81,2010
30644,44,2010
31164,47,2010
31413,43,2010
31648,62,2010
3249,12,2010
4572,37,2010
5565,51,2010
5713,69,2010
6442,53,2010
8787,16,2010
11866,79,2010
15488,51,2010
18201,53,2010
21178,30,2010
21463,53,2010
22044,41,2010
22560,75,2010
28343,63,2010
28786,85,2010
29803,87,2010
31041,39,2010
31614,38,2010
3143,55,2010
3340,59,2010
3855,67,2010
4247,56,2010
4898,80,2010
5018,73,2010
5544,33,2010
6096,79,2010
7279,26,2010
8205,85,2010
8520,41,2010
8614,44,2010
8712,1,2010
8894,68,2010
8949,74,2010
9038,79,2010
9259,12,2010
9567,54,2010
10005,5,2010
10073,54,2010
10924,75,2010
11015,82,2010
11497,43,2010
12783,83,2010
13071,66,2010
13243,64,2010
13582,36,2010
13625,79,2010
13852,35,2010
13909,14,2010
14098,49,2010
14135,50,2010
14288,22,2010
14369,70,2010
14516,4,2010
14831,30,2010
15012,8,2010
15453,77,2010
15656,62,2010
16067,56,2010
16736,8,2010
17358,67,2010
17512,41,2010
18252,57,2010
18702,78,2010
18974,54,2010
18999,41,2010
19492,72,2010
20947,23,2010
20951,42,2010
21326,37,2010
21497,36,2010
22116,61,2010
22393,7,2010
22711,57,2010
23670,44,2010
24111,65,2010
24142,28,2010
24310,58,2010
24659,52,2010
26073,67,2010
26299,78,2010
26321,72,2010
26461,81,2010
26795,68,2010
26931,18,2010
27269,63,2010
27857,5,2010
28025,79,2010
28185,70,2010
29393,57,2010
29596,53,2010
29658,54,2010
29709,51,2010
32111,82,2010
24562,60,2010
3631,76,2010
3854,73,2010
6290,29,2010
8033,37,2010
9171,80,2010
9815,73,2010
10038,17,2010
22992,5,2010
26059,58,2010
26201,76,2010
26568,41,2010
26738,86,2010
26800,50,2010
28141,76,2010
28578,65,2010
28738,56,2010
28914,77,2010
29641,85,2010
31656,55,2010
3026,41,2010
3492,20,2010
4143,77,2010
4154,32,2010
4228,70,2010
5529,59,2010
5932,69,2010
5948,64,2010
6012,78,2010
6445,82,2010
6836,74,2010
6934,38,2010
7487,77,2010
8065,20,2010
8256,45,2010
8880,4,2010
9085,7,2010
9098,86,2010
9178,50,2010
9287,68,2010
9399,83,2010
9482,39,2010
9697,57,2010
10031,82,2010
10647,55,2010
11900,34,2010
12274,86,2010
12651,50,2010
12775,54,2010
12978,62,2010
13641,85,2010
13884,51,2010
14171,65,2010
14356,86,2010
15523,58,2010
15710,71,2010
16872,28,2010
17570,76,2010
18140,58,2010
18230,49,2010
18637,66,2010
19371,60,2010
19775,80,2010
19864,3,2010
19968,82,2010
20676,38,2010
20878,79,2010
20879,77,2010
20939,83,2010
21264,47,2010
21315,67,2010
21510,58,2010
22112,64,2010
22644,41,2010
23720,67,2010
24360,73,2010
24461,82,2010
24586,32,2010
24972,51,2010
25142,42,2010
25587,60,2010
25691,57,2010
25913,77,2010
25936,86,2010
26106,65,2010
26108,53,2010
26350,77,2010
27098,23,2010
27253,68,2010
27292,59,2010
27864,40,2010
27921,32,2010
29567,74,2010
30650,68,2010
30876,3,2010
30952,22,2010
31371,77,2010
31630,85,2010
32286,44,2010
32691,46,2010
32922,19,2010
3901,57,2010
6626,40,2010
6739,84,2010
7722,17,2010
8014,38,2010
8642,19,2010
11619,44,2010
13383,82,2010
14741,47,2010
16300,75,2010
16587,61,2010
16939,41,2010
18687,45,2010
18940,47,2010
19537,51,2010
19859,37,2010
21933,6,2010
22798,43,2010
22967,66,2010
23084,24,2010
23562,23,2010
24079,32,2010
25770,46,2010
25791,86,2010
27615,40,2010
3410,77,2010
3682,62,2010
4189,69,2010
4271,66,2010
5317,56,2010
5519,46,2010
5576,57,2010
5706,55,2010
5887,65,2010
6297,37,2010
6847,80,2010
8283,69,2010
8333,39,2010
8554,37,2010
8835,87,2010
8900,52,2010
9197,62,2010
10454,34,2010
10851,42,2010
11011,29,2010
11367,15,2010
12530,3,2010
13508,69,2010
13696,16,2010
14636,75,2010
14764,87,2010
14836,79,2010
15085,8,2010
15170,38,2010
15633,60,2010
16111,71,2010
16851,54,2010
17194,72,2010
17406,52,2010
17498,64,2010
17726,58,2010
18937,44,2010
19656,75,2010
19670,47,2010
20177,51,2010
20245,82,2010
20459,58,2010
20621,65,2010
21314,41,2010
22328,55,2010
23471,53,2010
23967,58,2010
24068,19,2010
24170,58,2010
24881,38,2010
25912,80,2010
26833,6,2010
27069,22,2010
27954,61,2010
28291,30,2010
28562,58,2010
28784,51,2010
29238,52,2010
30029,35,2010
30276,41,2010
30561,18,2010
30633,44,2010
31185,43,2010
31437,19,2010
31587,36,2010
31856,34,2010
32139,86,2010
32861,52,2010
3870,68,2010
6827,20,2010
20933,10,2010
21412,69,2010
3147,77,2010
4286,52,2010
6908,50,2010
9203,36,2010
11059,16,2010
12417,64,2010
14467,56,2010
14934,65,2010
15364,83,2010
17904,68,2010
18814,25,2010
21319,80,2010
21373,22,2010
22025,39,2010
22194,75,2010
22671,23,2010
23137,72,2010
25157,87,2010
27523,67,2010
27568,62,2010
28644,55,2010
30454,53,2010
31466,70,2010
32482,35,2010
3371,20,2010
4332,7,2010
5392,51,2010
6317,61,2010
6649,54,2010
7026,83,2010
8224,70,2010
8566,75,2010
8619,28,2010
8685,42,2010
9034,54,2010
9137,63,2010
9467,16,2010
9634,83,2010
10062,84,2010
10204,80,2010
10549,59,2010
10581,59,2010
12047,79,2010
12591,78,2010
13059,41,2010
13298,78,2010
13598,45,2010
13677,21,2010
13768,61,2010
13874,38,2010
13986,41,2010
14577,28,2010
15023,80,2010
15388,65,2010
